"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hn1",1.21447446091971e-36,0.701246593844673,0.542,0.353,2.02671498038282e-32
"Cript",2.3635617977728e-54,0.700671446126967,0.596,0.363,3.94431192812325e-50
"Bzw1",5.31423855951109e-58,0.697298421322759,0.606,0.358,8.86840130811211e-54
"Litaf",8.98969627474215e-74,0.696097651690338,0.42,0.161,1.50020051432897e-69
"Sac3d1",4.18385923675522e-100,0.695459803974265,0.358,0.098,6.98202429429711e-96
"Golgb1",5.29950482601308e-43,0.694200530671363,0.559,0.34,8.84381365365063e-39
"Ethe1",6.27079647750706e-139,0.69265869625375,0.324,0.061,1.04647051616638e-134
"Sep15",2.07409810677209e-43,0.691986186174133,0.835,0.833,3.46125492058126e-39
"Ube2n",1.35601467254688e-49,0.691576921785206,0.662,0.455,2.26291728554624e-45
"Anxa11",1.92636964685728e-54,0.689991368443153,0.519,0.278,3.21472566667544e-50
"Cfl1",1.3592008336918e-49,0.689914214003637,0.869,0.85,2.26823435126487e-45
"St14",5.82579212720958e-59,0.688661655893394,0.438,0.195,9.72208190188735e-55
"Psma5",2.63492972420133e-41,0.687846500596921,0.597,0.413,4.39717072374717e-37
"Psmd7",2.64633577081732e-49,0.687539668179557,0.631,0.415,4.41620513433994e-45
"Timp3",1.16376812439695e-19,0.687108952796036,0.539,0.41,1.94209624599363e-15
"Chmp4b",1.77986010914528e-41,0.686451442485668,0.696,0.541,2.97023055014164e-37
"Sparc",5.82262520821966e-08,0.684596927405022,0.668,0.693,0.000971679694747696
"Sumo1",2.28306737216083e-47,0.682895595775418,0.755,0.61,3.80998283066199e-43
"H1f0",3.26953794419843e-08,0.682749513177118,0.569,0.532,0.000545620492127833
"Cgn",4.09472686554474e-52,0.682306761507304,0.409,0.181,6.83328019322105e-48
"Gclm",8.1935877774937e-47,0.682210973334944,0.341,0.143,1.36734592830815e-42
"Snrpb",2.63617834063658e-51,0.681799290726904,0.785,0.653,4.39925441485432e-47
"Ptp4a3",2.66910578500592e-116,0.681657100775148,0.29,0.058,4.45420373401789e-112
"Zwint",2.18972886206535e-61,0.67914835223225,0.417,0.178,3.65421952501466e-57
"Grpel1",2.76738528079649e-42,0.67660594171894,0.599,0.415,4.61821255659318e-38
"Tgif1",1.28305133369064e-36,0.675312908700929,0.495,0.299,2.14115606566293e-32
"Ptges3",2.21374964302011e-42,0.67276461508206,0.642,0.454,3.69430540427196e-38
"Atp5b",5.88927306917649e-64,0.669211750481211,0.906,0.885,9.82801889784173e-60
"Nhp2",1.25408766613307e-49,0.669181387506474,0.506,0.281,2.09282149724287e-45
"Itm2b",8.21620947752167e-37,0.668943673999846,0.91,0.943,1.37112103760882e-32
"Snrpd3",1.77693812885582e-57,0.668758372530201,0.526,0.277,2.96535434943459e-53
"Rps5",2.11197702526308e-48,0.668619020946546,0.957,0.944,3.52446725975903e-44
"Prdx1",2.11516142347472e-24,0.667471418129584,0.929,0.955,3.52978138349462e-20
"Adrb2",2.61064439912625e-19,0.667085888086902,0.448,0.306,4.35664337326189e-15
"Pdrg1",9.03981578305286e-36,0.666745412628491,0.471,0.272,1.50856445787586e-31
"Rps11",7.07014997837696e-70,0.666668958571954,0.963,0.936,1.17986662839155e-65
"Psmb2",3.6146792435036e-44,0.666178818122584,0.75,0.612,6.03217672155882e-40
"Clta",4.82395490391892e-48,0.665857379570573,0.793,0.675,8.0502159436599e-44
"Mob4",1.34458525954671e-49,0.663496298228727,0.498,0.268,2.24384388113154e-45
"Rab11a",4.82363650153226e-41,0.662972884439329,0.687,0.53,8.04968459375703e-37
"Minos1",2.28822588310684e-37,0.662714310711969,0.815,0.76,3.8185913537287e-33
"Bud31",2.99675171999957e-34,0.662501317131912,0.586,0.417,5.00097927033529e-30
"Tpi1",8.76095129306516e-29,0.661377494260316,0.667,0.536,1.46202755178671e-24
"Arf4",5.15207166681576e-40,0.661204735068053,0.784,0.657,8.59777719758214e-36
"Ccnl2",8.56985432065855e-50,0.658973155352534,0.441,0.213,1.4301372890315e-45
"Nudc",3.25315465054841e-51,0.658295528918456,0.627,0.41,5.42886448083518e-47
"Pdcd10",7.36450762862024e-51,0.657341999272168,0.582,0.352,1.22898903306415e-46
"Tpr",2.70383326917021e-47,0.656492327918469,0.566,0.347,4.51215695959125e-43
"Rps18",1.54286996729119e-60,0.655663253915523,0.975,0.954,2.57474140141554e-56
"Sat1",1.17875524667394e-08,0.652225867110773,0.793,0.811,0.000196710675564947
"Eif4g2",5.32129065640683e-40,0.651843022366961,0.742,0.601,8.88016984741171e-36
"Osbpl9",1.15370279589579e-35,0.650471300080159,0.58,0.397,1.92529922579089e-31
"Chmp2a",3.70218804175379e-51,0.649952733053007,0.79,0.662,6.17821140407872e-47
"Ahsa1",1.84692247998611e-60,0.649824996182408,0.498,0.242,3.08214423460081e-56
"Ktn1",1.49788272313413e-46,0.649779803495237,0.407,0.19,2.49966668836624e-42
"Cd47",3.38414975129594e-35,0.649423907045204,0.653,0.501,5.64746910496267e-31
"Rnf10",2.8947289862992e-45,0.649277473418963,0.563,0.342,4.8307237323361e-41
"Cd24a",5.81238859117307e-28,0.648722599925994,0.262,0.12,9.69971408094962e-24
"Nop56",1.34571533200047e-54,0.648675822208697,0.383,0.161,2.24572974604238e-50
"Hsbp1",6.34275388660526e-46,0.647027635789729,0.795,0.673,1.05847876859669e-41
"Nop58",8.01385231798251e-46,0.646679480574789,0.389,0.181,1.33735167482492e-41
"Skp1a",1.37468953518059e-27,0.646464642315538,0.71,0.629,2.29408189630937e-23
"Bnip3l",5.88149473173069e-36,0.646210759830312,0.718,0.586,9.81503840831217e-32
"Mboat1",0,0.646141513264475,0.279,0.016,0
"Tmem5",1.27631635427274e-51,0.645492063595747,0.4,0.181,2.12991673201034e-47
"Edf1",5.16521673538636e-52,0.644298941456323,0.866,0.776,8.61971368801275e-48
"Psmc4",5.46468853585301e-51,0.644013261072691,0.569,0.333,9.1194722286315e-47
"Uqcr10",1.1625607333624e-36,0.643819658845496,0.827,0.78,1.94008135183518e-32
"Gapdh",6.70974042491107e-22,0.643753771624856,0.812,0.788,1.11972148210916e-17
"Rala",2.93553402150882e-40,0.64333532939295,0.627,0.439,4.89881917509391e-36
"Cwc15",9.95858232494865e-35,0.642197232285689,0.58,0.397,1.66188821838743e-30
"Arpc3",8.98943500857122e-38,0.641162243515728,0.744,0.628,1.50015691423036e-33
"Cox7a2",4.29725748967292e-37,0.641060193799654,0.89,0.842,7.17126329876618e-33
"Tmem176a",1.18874156147244e-12,0.640711829781094,0.755,0.817,1.98377191778521e-08
"Itgav",2.00118863704137e-41,0.639634996280941,0.398,0.197,3.33958359749464e-37
"Mrps14",4.6004014478241e-34,0.639135978024873,0.642,0.486,7.67714993612886e-30
"Ociad1",6.49431647191443e-43,0.638931067794294,0.63,0.423,1.08377153283308e-38
"Psmc3",7.73320991379635e-41,0.63882965079945,0.619,0.431,1.29051807041433e-36
"Brix1",2.37706215134662e-47,0.638140369888823,0.358,0.159,3.96684131816724e-43
"Riok3",1.60457022175536e-54,0.63751390280308,0.423,0.193,2.67770678606535e-50
"Timm8b",7.83716516478264e-31,0.637315428868204,0.656,0.512,1.30786612269893e-26
"Tax1bp3",3.2530284959121e-31,0.636376004462126,0.659,0.522,5.42865395397811e-27
"Gnb2l1",3.76324339173494e-39,0.636364430730231,0.819,0.754,6.28010057212727e-35
"Tulp4",1.98026790060855e-44,0.636337085228892,0.387,0.182,3.30467107253554e-40
"Ier5",4.52936800452579e-17,0.636240974584212,0.65,0.547,7.55860932595264e-13
"Ube2k",7.64594019325925e-41,0.635991081117942,0.594,0.401,1.2759544994511e-36
"Cox5b",1.40121208406684e-42,0.6351631657421,0.85,0.755,2.33834272589074e-38
"Mafg",1.40837922329469e-55,0.633463637601578,0.48,0.232,2.35030324783417e-51
"Polk",8.94406674632153e-129,0.631267593016597,0.285,0.051,1.49258585862614e-124
"2610001J05Rik",1.0014135785369e-39,0.631185851959955,0.546,0.355,1.67115897986238e-35
"Myl6",1.27829011487203e-37,0.630341543056594,0.935,0.957,2.13321054369845e-33
"Fads3",2.45814424482542e-33,0.629933039729525,0.489,0.315,4.10215111576466e-29
"Card19",5.11597403180113e-59,0.629594814541918,0.39,0.162,8.53753746426972e-55
"Mapre1",1.28638133950938e-39,0.629328168860221,0.545,0.346,2.14671317937325e-35
"Dnaja2",5.37512719413248e-40,0.629262873682274,0.59,0.387,8.97001226156828e-36
"Ube2l3",5.28112448459562e-37,0.628404007241273,0.616,0.437,8.81314053989318e-33
"Pomp",3.15671880551666e-39,0.628388783363371,0.745,0.673,5.26793234264619e-35
"Snx3",3.67728429441493e-36,0.628074580734731,0.654,0.49,6.13665203051963e-32
"Cd2ap",5.03358631401488e-67,0.627826033538859,0.352,0.124,8.40004884082803e-63
"Rab6a",6.51431730728167e-46,0.627558239917497,0.571,0.342,1.08710927223916e-41
"Gcnt2",7.941297399023e-191,0.627501676115261,0.272,0.03,1.32524370994896e-186
"Pam",4.26232890960425e-70,0.627366892343444,0.276,0.078,7.11297448434757e-66
"Cox6b1",1.14901575347093e-54,0.627005942429696,0.917,0.863,1.91747748939228e-50
"Ppp1cb",8.51467708959785e-43,0.626728820751037,0.651,0.453,1.42092931271209e-38
"Rpl17",1.18177770274518e-49,0.625994728640105,0.957,0.929,1.97215063034116e-45
"Cd44",2.19735512123352e-15,0.625379568787173,0.417,0.305,3.6669462263145e-11
"Txnrd1",3.42605607342852e-24,0.624879678929113,0.454,0.305,5.71740237533752e-20
"Gtf2a2",7.01014884083321e-51,0.624783668333255,0.514,0.275,1.16985363855825e-46
"1110004F10Rik",6.36912846158432e-44,0.624715069780823,0.568,0.356,1.06288015766919e-39
"Raly",1.57039090912874e-28,0.624342749373108,0.6,0.453,2.62066834915405e-24
"Arf1",3.34631333445897e-45,0.624069548989492,0.838,0.784,5.58432769254513e-41
"Pcbp2",1.47045214290856e-37,0.623780045467853,0.745,0.613,2.45389053608581e-33
"Ywhaq",1.16072344056667e-39,0.622212486855211,0.787,0.696,1.93701527761766e-35
"Rps2",2.33117652259988e-43,0.621817624308714,0.931,0.937,3.89026738091468e-39
"Vapa",4.93905050672913e-35,0.621677257186135,0.798,0.753,8.24228748562957e-31
"Psma4",1.19577097732809e-42,0.62165473065432,0.676,0.493,1.99550260696511e-38
"Lamp1",9.385490000961e-48,0.621196107908861,0.892,0.878,1.56625057136037e-43
"Strap",2.24127398743825e-49,0.620097002567213,0.489,0.261,3.74023803023695e-45
"Fam103a1",3.68848199333587e-36,0.618654024088433,0.588,0.401,6.15533875047891e-32
"Emc4",2.38058656772675e-43,0.618377390137597,0.625,0.416,3.97272286422241e-39
"Mrpl20",1.21276481806355e-41,0.618137960009408,0.625,0.433,2.02386192838446e-37
"Hspa5",1.02185334816317e-07,0.617330385500035,0.832,0.854,0.0017052688674147
"Krit1",5.22822655351548e-72,0.617183729866764,0.367,0.125,8.72486447250663e-68
"Tmem176b",1.89359364925868e-21,0.617107114856593,0.816,0.863,3.16002908188289e-17
"Cct2",1.18655772574798e-43,0.616261102679309,0.511,0.3,1.98012753272823e-39
"Grpel2",4.39363075181358e-44,0.616068838181852,0.452,0.237,7.3320909986265e-40
"Mrps18b",4.50158349780291e-55,0.61551707953867,0.403,0.175,7.51224254113349e-51
"Ehd4",3.9836553092635e-48,0.615420536757059,0.4,0.183,6.64792398009892e-44
"Snrpc",4.12400134769044e-46,0.615374486320118,0.498,0.275,6.88213344902581e-42
"Arpc5l",4.42204188823541e-36,0.613989332249556,0.548,0.364,7.37950350308726e-32
"Ubxn1",3.15316611973629e-32,0.613920256030962,0.67,0.535,5.26200362061592e-28
"Atxn7l3b",6.6143263670038e-40,0.613626560728957,0.623,0.414,1.10379878412559e-35
"Rpl29",3.27032643243739e-54,0.613567354407336,0.898,0.862,5.45752075045152e-50
"Eif5",4.49815386807605e-15,0.613544542774845,0.738,0.695,7.50651917504531e-11
"Plec",6.81796874806204e-50,0.613490971663913,0.392,0.176,1.13778262467659e-45
"Mgst3",4.75485660361979e-16,0.613396263377019,0.503,0.407,7.93490470012071e-12
"Psmb7",5.32585659908152e-41,0.61279207506839,0.705,0.539,8.88778949254724e-37
"Ndufab1",3.72432831644545e-33,0.612636983178657,0.722,0.604,6.21515909448416e-29
"Dnajb1",3.85691939460053e-21,0.61245577163994,0.466,0.323,6.43642708570937e-17
"Rps17",2.46904825473491e-43,0.611790442369389,0.931,0.892,4.12034772750162e-39
"Pnisr",1.88483939104951e-36,0.611675902297249,0.519,0.31,3.14541997578343e-32
"Pxdc1",2.53242059821234e-106,0.610569022184837,0.321,0.072,4.22610349429675e-102
"Fam104a",4.85817092461369e-46,0.610022859603625,0.551,0.331,8.10731563899532e-42
"Sumo2",5.13493163839673e-39,0.608916870654867,0.792,0.727,8.56917391815646e-35
"Rbm8a",2.207633339903e-40,0.608395819505708,0.691,0.528,3.68409851763013e-36
"Rab18",2.16950890469942e-40,0.607863676157384,0.633,0.439,3.62047646016238e-36
"Psma1",9.08240261533648e-42,0.607511177888498,0.647,0.457,1.51567134844735e-37
"Zranb2",2.90045490129709e-45,0.60741891759272,0.432,0.213,4.84027913928458e-41
"Ptp4a1",1.42935142629347e-11,0.607342508758562,0.735,0.713,2.38530166019855e-07
"Iscu",2.16357236994907e-21,0.607050110383247,0.628,0.527,3.61056957097101e-17
"Rsl1d1",8.09701274959223e-54,0.604927609294452,0.44,0.206,1.35122948765195e-49
"Srsf5",7.62663849439629e-32,0.60440739529906,0.759,0.632,1.27273343194485e-27
"Psmd2",5.41195177544526e-46,0.604344309306334,0.543,0.315,9.03146512286305e-42
"Lsm8",1.56458886403766e-44,0.604293447239108,0.41,0.2,2.61098589630605e-40
"Ap2m1",2.66991000084849e-40,0.603305480220972,0.657,0.483,4.45554580941596e-36
"Stub1",8.95019380822379e-37,0.603255765947901,0.688,0.521,1.49360834271639e-32
"Nedd8",5.05924530211517e-44,0.603218324358873,0.821,0.75,8.44286856016979e-40
"Snrpd1",2.47031750980034e-40,0.602150823682514,0.5,0.291,4.1224658603548e-36
"Gnai2",1.63044807683466e-38,0.601836689206506,0.64,0.463,2.72089175062168e-34
"Ssu72",1.58262036498677e-33,0.601098840912961,0.653,0.519,2.64107686508991e-29
"Lrrfip1",9.14473470725995e-29,0.600552805624729,0.656,0.519,1.52607332794754e-24
"Uqcrq",1.13128786522775e-32,0.600367841604815,0.823,0.753,1.88789318949207e-28
"Rbm25",1.91551888339338e-34,0.600166626925191,0.679,0.511,3.19661791260687e-30
"Pdap1",5.53583319220377e-38,0.599813732929203,0.568,0.371,9.23819843114965e-34
"Tbcb",1.03276328957905e-41,0.599530388289406,0.594,0.395,1.72347537764952e-37
"Snhg6",3.85776550814454e-40,0.599377390713708,0.326,0.147,6.4378390799916e-36
"Hnrnpc",8.95018826746285e-33,0.59929234112166,0.633,0.459,1.4936074180742e-28
"Chchd4",7.63096024259015e-44,0.599115838783206,0.451,0.233,1.27345464528344e-39
"Erh",5.01141053673331e-34,0.598005381046066,0.722,0.594,8.36304190370054e-30
"Polr1d",2.41104101360967e-38,0.597255037703737,0.748,0.619,4.02354524351181e-34
"Plscr1",1.02629642855439e-42,0.597231717774865,0.312,0.133,1.71268347997157e-38
"Eif5a",2.72073186879618e-48,0.596681686887578,0.873,0.843,4.54035734264706e-44
"Odc1",4.65080303144107e-41,0.596598080843854,0.367,0.175,7.76126009886885e-37
"Krcc1",8.09664062994277e-38,0.594992659551111,0.52,0.322,1.35116738832485e-33
"Usmg5",4.01721384234176e-29,0.594989663577601,0.735,0.639,6.70392646009993e-25
"Sfr1",2.12779876360159e-32,0.594931629834845,0.588,0.413,3.55087057669833e-28
"Sin3b",2.00523624098411e-33,0.594227541984004,0.56,0.382,3.34633823895429e-29
"2310036O22Rik",4.98456401613438e-31,0.593839207899765,0.648,0.518,8.31824043012506e-27
"Eif4ebp1",6.12397897102629e-48,0.593525263223652,0.29,0.11,1.02196961068487e-43
"Srp14",5.03987884883428e-33,0.593206746833009,0.804,0.725,8.41054982293464e-29
"Sugt1",3.0632993870642e-45,0.590780976644893,0.457,0.242,5.11203401713273e-41
"1810058I24Rik",1.04446301803982e-23,0.590031808864959,0.539,0.407,1.74299988450486e-19
"Arl6ip5",2.38877516262355e-37,0.589656946042331,0.585,0.393,3.98638799138618e-33
"Chic2",5.04136749270183e-34,0.589426401635038,0.502,0.309,8.41303407182082e-30
"Ndfip1",9.02926371404734e-46,0.589402945348363,0.42,0.208,1.50680352860022e-41
"Pdcl3",4.47349766697021e-34,0.58896643793712,0.506,0.316,7.46537290663989e-30
"Gtpbp4",8.80134713038477e-62,0.585678888884191,0.355,0.133,1.46876880911861e-57
"Tmem167",2.55466072666275e-33,0.585638142875233,0.515,0.33,4.2632178206548e-29
"Rps13",2.95715776386484e-50,0.585555264354946,0.914,0.893,4.93490487633765e-46
"Glud1",1.07408483017492e-45,0.583775794257529,0.44,0.224,1.79243276459591e-41
"Gm13056",6.50203985855301e-37,0.583524222377213,0.313,0.143,1.08506041159533e-32
"Nhp2l1",2.54975369853346e-28,0.582582803277415,0.687,0.57,4.25502897211265e-24
"Tmed2",4.2352466400432e-41,0.582580380347235,0.816,0.731,7.0677795929041e-37
"Psma2",6.31364838386231e-36,0.581892994852492,0.767,0.684,1.05362164229894e-31
"Ier3",5.83251629557166e-08,0.581749957611415,0.591,0.56,0.000973330319404998
"H2-T22",2.23998226626205e-38,0.580787217845822,0.34,0.16,3.73808240593812e-34
"Acot9",1.08252302077134e-56,0.580606752340365,0.407,0.176,1.8065144170632e-52
"Pfdn2",1.44109834589805e-32,0.580577655329466,0.789,0.69,2.40490491963466e-28
"Prkcsh",6.64352039194415e-38,0.579890410220273,0.455,0.259,1.10867068300764e-33
"Mkrn1",1.80779713870921e-42,0.57864205575915,0.471,0.26,3.01685186507792e-38
"Psmb6",7.17508160806678e-42,0.578595800478169,0.807,0.723,1.19737761875418e-37
"Pdia3",8.78149357948892e-27,0.578405698093049,0.77,0.706,1.46545564854511e-22
"Chmp3",2.18130423042067e-40,0.577729084753955,0.461,0.252,3.64016049972601e-36
"Tspan4",3.94833321469311e-48,0.57719109375844,0.372,0.166,6.58897846867986e-44
"Morf4l2",1.77313115742044e-23,0.57707154629795,0.608,0.49,2.95900127550324e-19
"Mrpl17",3.95406269207868e-31,0.57704779508229,0.545,0.373,6.59853982054089e-27
"Myh9",8.09710734589068e-38,0.576859193821846,0.415,0.216,1.35124527388224e-33
"Atp6v1f",8.77271251641513e-31,0.576601878196254,0.775,0.706,1.46399026473936e-26
"Psmb1",1.16351567117816e-38,0.57656130961847,0.813,0.739,1.94167495206211e-34
"Rer1",2.52383288564461e-31,0.575159926586412,0.667,0.541,4.21177231956373e-27
"Naa20",1.75675313262988e-65,0.575092421482433,0.426,0.174,2.93166962773274e-61
"Gnl3",3.18391545212541e-58,0.574767591042385,0.279,0.09,5.31331810650688e-54
"Cirbp",2.20522164760695e-15,0.573503808304461,0.66,0.597,3.68007388552647e-11
"Adss",4.91794146007433e-33,0.573272325267621,0.463,0.278,8.20706070857205e-29
"Arl4c",2.50630266093151e-22,0.572735634284333,0.498,0.355,4.18251788056251e-18
"Actb",2.12231880690873e-20,0.572602868808349,0.963,0.982,3.54172562496929e-16
"Smim15",1.2800682514853e-37,0.572198189614729,0.31,0.14,2.13617789807867e-33
"Brd2",6.99077123596034e-24,0.572061855454165,0.577,0.428,1.16661990385706e-19
"Tpp1",8.04631099347131e-35,0.57188782983575,0.525,0.334,1.34276837859049e-30
"Snrpe",2.37800224610162e-29,0.571521221671853,0.611,0.462,3.96841014829439e-25
"Med10",2.81558512680395e-57,0.571443436129026,0.431,0.191,4.69864845961043e-53
"Dnajc5",6.59460020700514e-35,0.571280438589538,0.441,0.255,1.10050688254502e-30
"Shisa4",2.08329758019531e-67,0.571226277666538,0.324,0.106,3.47660700182994e-63
"Rexo2",4.03615607825439e-22,0.570388884041385,0.529,0.39,6.73553726339092e-18
"Creb3",3.01847277538363e-38,0.570183143953386,0.472,0.271,5.03722736756021e-34
"Eprs",2.17301231746555e-38,0.570006400155441,0.406,0.212,3.62632295538651e-34
"Tcp1",2.81965431072858e-27,0.569017804936682,0.56,0.418,4.70543911374385e-23
"Nsrp1",4.50617141846538e-42,0.569011879835342,0.321,0.136,7.51989886313503e-38
"Ndfip2",3.59791597947632e-34,0.568918851068989,0.463,0.277,6.00420218655009e-30
"Slc25a3",4.11722608067437e-34,0.568755927278333,0.832,0.809,6.87082688342939e-30
"Anp32b",1.97771031091759e-26,0.56793414031781,0.585,0.433,3.30040296685928e-22
"Acp1",2.17891574222958e-35,0.567572781835862,0.545,0.353,3.63617459063273e-31
"Wasf2",1.55637617938052e-53,0.56689882788033,0.432,0.196,2.59728056815022e-49
"Cox7c",2.82987421340058e-44,0.565941686672719,0.901,0.853,4.72249408732288e-40
"Dync1i2",3.72825992345617e-50,0.565415996162748,0.505,0.257,6.22172016026366e-46
"Mtdh",2.78829663987725e-39,0.565225464241831,0.664,0.473,4.65310943262716e-35
"Golga7",8.50277453796978e-56,0.565031893028949,0.42,0.188,1.4189430148964e-51
"Rab7",8.45128016514607e-27,0.564369816776641,0.687,0.576,1.41034963395958e-22
"Son",1.15717685078591e-33,0.564157559656992,0.864,0.783,1.93109672859153e-29
"Ywhab",1.73777526965545e-33,0.564051562152003,0.562,0.382,2.89999937000101e-29
"Uqcrfs1",1.30962853697e-28,0.563763369079197,0.633,0.507,2.18550810249553e-24
"Rps16",3.1282323057498e-50,0.563082392937337,0.94,0.949,5.22039407183526e-46
"Sf3b2",6.49037901257811e-36,0.562945580213118,0.659,0.497,1.08311444961904e-31
"Tmed5",7.5172595468756e-35,0.56210979916967,0.415,0.226,1.2544802731826e-30
"Tomm22",7.37362799912022e-36,0.561991650559901,0.628,0.455,1.23051104049318e-31
"Ube2b",9.42045334200534e-40,0.56152548740982,0.782,0.681,1.57208525371385e-35
"Rpl32",6.75564869911222e-42,0.561467650930583,0.966,0.942,1.12738265490785e-37
"Rrp1",1.23617990336551e-33,0.561337959120912,0.616,0.432,2.06293702273637e-29
"Pdcd6ip",2.20498295154346e-42,0.56114876475028,0.505,0.283,3.67967554953573e-38
"Sars",1.04299133154737e-32,0.560952955395566,0.517,0.331,1.74054393408625e-28
"Syf2",3.90255793128329e-35,0.560935130687148,0.657,0.484,6.51258867572556e-31
"Mal",1.17681674655729e-09,0.560914811934465,0.495,0.445,1.96387178665481e-05
"Btf3",3.73593021888573e-46,0.56091225218216,0.889,0.843,6.23452034927651e-42
"Atp6ap1",3.19576893313109e-20,0.560342815113557,0.5,0.38,5.33309919560916e-16
"Luzp1",7.74396695576178e-54,0.56011325324738,0.313,0.115,1.29231320557753e-49
"Mlf2",3.25997714409377e-32,0.560101799349932,0.685,0.567,5.44024985806368e-28
"Ano1",2.65186953573102e-66,0.559979410066493,0.287,0.085,4.42543988122793e-62
"Zcrb1",5.45787496566558e-30,0.559734833108613,0.579,0.419,9.10810174270272e-26
"Ttc14",5.11848637988404e-49,0.558908430238084,0.395,0.173,8.54173007075049e-45
"Srsf11",2.07826477970219e-25,0.557629404068996,0.657,0.516,3.46820826436701e-21
"Lamp2",1.4701181516251e-16,0.557551356802428,0.733,0.71,2.45333317143196e-12
"Camk2d",6.98383476393743e-38,0.557506953570437,0.489,0.28,1.16546234540588e-33
"Lurap1l",3.24394968217045e-15,0.557161771332134,0.531,0.437,5.41350322960605e-11
"Ube2j2",1.20454405259367e-42,0.556947800792731,0.435,0.223,2.01014311496831e-38
"Mrfap1",5.17594097752657e-26,0.556899732109671,0.784,0.751,8.63761030329633e-22
"Eif3j1",4.41834185557103e-35,0.556880321293976,0.497,0.304,7.37332888857693e-31
"Polr2a",1.69689040833355e-26,0.556845426026512,0.344,0.193,2.83177071342703e-22
"Uchl3",1.88450155402169e-56,0.55675667760127,0.326,0.122,3.1448561933514e-52
"Rab1a",1.24172913963676e-28,0.556592258247014,0.657,0.508,2.07219758822582e-24
"Fam134b",9.99173268473391e-33,0.556448626075101,0.41,0.229,1.66742035042839e-28
"Dlgap4",1.83711556779426e-53,0.556198356735914,0.409,0.18,3.06577845953505e-49
"Psmc5",1.93532346618609e-39,0.554947640479441,0.557,0.352,3.22966780037134e-35
"Psmb4",6.73599983136521e-29,0.554898687690147,0.698,0.577,1.12410365185823e-24
"Eapp",1.11269609087397e-44,0.554716177468092,0.431,0.216,1.85686723645049e-40
"Prpf40a",3.80731062328881e-35,0.554571340224006,0.495,0.302,6.35363996814437e-31
"Gclc",0.00833039063934976,0.554021713282853,0.583,0.689,1
"Ccdc59",1.75351558486061e-34,0.554012503883316,0.429,0.241,2.92626680801539e-30
"Snx6",9.99039468257744e-37,0.552823281406711,0.463,0.266,1.66719706462852e-32
"Pdcd5",1.0857319002489e-32,0.552737631353183,0.627,0.461,1.81186939513536e-28
"Canx",1.0475231987689e-30,0.552308133032728,0.708,0.574,1.74810671410553e-26
"Bub3",2.40114296245127e-41,0.552130708444944,0.494,0.277,4.00702737573868e-37
"Vps36",1.16348912156708e-25,0.551849360556952,0.495,0.332,1.94163064607114e-21
"Sar1b",2.98204700146255e-35,0.551602674073703,0.579,0.395,4.9764400360407e-31
"Sf3b4",4.99108196485548e-50,0.551076667830592,0.406,0.185,8.32911758295083e-46
"Mrps33",3.20761016969364e-32,0.5508071270598,0.606,0.442,5.35285985118474e-28
"Cdk11b",1.37344604510409e-35,0.550785948134412,0.358,0.178,2.2920067600697e-31
"Chmp5",1.70451881502534e-31,0.550373843889586,0.673,0.543,2.84450099851429e-27
"Ppp2cb",3.58124136820024e-38,0.5500230643229,0.497,0.287,5.97637559525256e-34
"Myadm",5.55780011424047e-44,0.549967734406468,0.335,0.143,9.2748568306445e-40
"Ebna1bp2",8.11596390644996e-40,0.549893720028362,0.451,0.245,1.35439205670837e-35
"Dnttip2",7.42604001248744e-69,0.549747302468502,0.352,0.119,1.2392575572839e-64
"Polr2m",7.21616421684444e-38,0.549497529031472,0.469,0.268,1.204233484507e-33
"Ppp2ca",2.84708155929752e-28,0.548788793611299,0.569,0.397,4.7512097061557e-24
"Metap2",4.47293493005596e-32,0.548666240959611,0.676,0.52,7.46443381127739e-28
"Ly6e",5.28241641710677e-15,0.548639660773058,0.847,0.879,8.81529651686779e-11
"Mea1",7.95784031311018e-41,0.548401814381132,0.528,0.319,1.32800439145183e-36
"Hnrnpk",7.11934226670389e-40,0.54827656007369,0.843,0.811,1.18807583746754e-35
"Ubl3",8.43740017520028e-22,0.548259660031206,0.576,0.454,1.40803334123742e-17
"BC031181",9.39988920799739e-27,0.548100258498301,0.707,0.615,1.5686535110306e-22
"Bst2",9.62238227431545e-18,0.547915830585164,0.469,0.347,1.60578315393776e-13
"Nudcd2",1.08487312448844e-34,0.547636125477653,0.316,0.149,1.81043627014631e-30
"Utp11l",1.11929979561568e-36,0.547503126197567,0.41,0.216,1.86788749892345e-32
"Rps7",5.50051963594583e-35,0.546801496444357,0.949,0.919,9.1792671684664e-31
"Dnajc8",8.83199524684298e-26,0.545680443355754,0.576,0.431,1.47388336679316e-21
"Gtpbp2",5.1777491760771e-58,0.545400495146195,0.369,0.142,8.64062782503746e-54
"Ppig",4.02858565269055e-31,0.545266460207233,0.56,0.375,6.72290373720998e-27
"Asah1",6.77564763346777e-24,0.544558054160495,0.613,0.499,1.1307200770731e-19
"Zfos1",0.000852999308277556,0.544363770251081,0.566,0.553,1
"Rpl13a",3.15404361952984e-45,0.544053020956177,0.974,0.964,5.26346799227139e-41
"Rps20",4.20656068182399e-38,0.543699897072533,0.914,0.881,7.01990846582788e-34
"Capn2",6.24837514056924e-64,0.543614939131212,0.397,0.153,1.04272884345819e-59
